iter	Passed	Remaining
1668	30419	97165
1669	30436	97142
1670	30454	97123
1671	30472	97104
1672	30497	97105
1673	30513	97083
1674	30531	97062
1675	30549	97042
1676	30565	97018
1677	30583	96999
1678	30600	96976
1679	30618	96959
1680	30635	96937
1681	30653	96916
1682	30671	96899
1683	30689	96878
1684	30706	96858
1685	30723	96836
1686	30741	96816
1687	30758	96795
1688	30777	96779
1689	30796	96761
1690	30814	96742
1691	30830	96720
1692	30848	96700
1693	30867	96685
1694	30884	96663
1695	30901	96640
1696	30919	96620
1697	30936	96599
1698	30956	96585
1699	30976	96573
1700	30997	96564
1701	31016	96548
1702	31036	96534
1703	31057	96524
1704	31078	96515
1705	31098	96502
1706	31122	96502
1707	31141	96487
1708	31159	96467
1709	31177	96450
1710	31196	96432
1711	31213	96411
1712	31230	96390
1713	31247	96368
1714	31264	96346
1715	31282	96326
1716	31299	96304
1717	31316	96282
1718	31334	96262
1719	31350	96239
1720	31369	96221
1721	31387	96204
1722	31406	96186
1723	31423	96165
1724	31441	96146
1725	31459	96127
1726	31480	96118
1727	31500	96106
1728	31522	96098
1729	31542	96084
1730	31563	96077
1731	31583	96063
1732	31605	96055
1733	31626	96046
1734	31644	96028
1735	31662	96010
1736	31680	95990
1737	31697	95967
1738	31714	95945
1739	31730	95922
1740	31749	95904
1741	31767	95886
1742	31786	95869
1743	31804	95851
1744	31821	95828
1745	31838	95807
1746	31856	95788
1747	31874	95769
1748	31894	95755
1749	31913	95739
1750	31930	95719
1751	31949	95701
1752	31965	95678
1753	31984	95660
1754	32002	95642
1755	32020	95623
1756	32039	95608
1757	32057	95588
1758	32076	95574
1759	32095	95557
1760	32114	95540
1761	32131	95519
1762	32148	95496
1763	32166	95477
1764	32183	95456
1765	32201	95438
1766	32222	95428
1767	32239	95406
1768	32257	95385
1769	32275	95366
1770	32293	95348
1771	32310	95327
1772	32329	95311
1773	32347	95291
1774	32365	95272
1775	32386	95261
1776	32406	95250
1777	32427	95239
1778	32449	95231
1779	32466	95209
1780	32483	95189
1781	32502	95172
1782	32519	95151
1783	32537	95131
1784	32554	95111
1785	32571	95087
1786	32588	95065
1787	32604	95041
1788	32621	95019
1789	32637	94996
1790	32655	94975
1791	32671	94951
1792	32688	94929
1793	32707	94912
1794	32725	94893
1795	32742	94873
1796	32762	94861
1797	32781	94844
1798	32799	94824
1799	32817	94806
1800	32835	94788
1801	32853	94769
1802	32871	94750
1803	32889	94729
1804	32908	94714
1805	32927	94698
1806	32948	94688
1807	32966	94669
1808	32984	94649
1809	33000	94626
1810	33018	94606
1811	33034	94583
1812	33052	94563
1813	33068	94539
1814	33085	94517
1815	33102	94494
1816	33131	94508
1817	33149	94489
1818	33167	94469
1819	33185	94450
1820	33202	94430
1821	33219	94407
1822	33236	94385
1823	33253	94363
1824	33271	94344
1825	33288	94324
1826	33306	94304
1827	33325	94287
1828	33341	94264
1829	33362	94253
1830	33379	94231
1831	33396	94209
1832	33413	94189
1833	33431	94168
1834	33448	94148
1835	33466	94129
1836	33485	94112
1837	33502	94092
1838	33520	94073
1839	33538	94054
1840	33555	94032
1841	33575	94018
1842	33595	94004
1843	33613	93987
1844	33633	93973
1845	33651	93955
1846	33669	93936
1847	33687	93916
1848	33704	93895
1849	33724	93882
1850	33743	93865
1851	33761	93847
1852	33780	93830
1853	33796	93807
1854	33814	93786
1855	33832	93768
1856	33849	93746
1857	33865	93722
1858	33919	93802
1859	33944	93803
1860	33960	93778
1861	33977	93757
1862	33993	93733
1863	34008	93706
1864	34026	93686
1865	34043	93664
1866	34060	93643
1867	34077	93622
1868	34095	93602
1869	34113	93584
1870	34130	93562
1871	34146	93538
1872	34163	93517
1873	34182	93500
1874	34199	93478
1875	34216	93458
1876	34235	93442
1877	34253	93421
1878	34271	93402
1879	34289	93382
1880	34307	93366
1881	34326	93350
1882	34343	93328
1883	34360	93306
1884	34380	93293
1885	34399	93276
1886	34417	93256
1887	34435	93239
1888	34455	93224
1889	34473	93205
1890	34490	93185
1891	34508	93164
1892	34527	93149
1893	34546	93132
1894	34564	93113
1895	34582	93094
1896	34610	93102
1897	34627	93083
1898	34646	93065
1899	34664	93047
1900	34682	93027
1901	34700	93008
1902	34724	93006
1903	34743	92989
1904	34761	92971
1905	34779	92951
1906	34796	92930
1907	34813	92909
1908	34832	92891
1909	34850	92874
1910	34868	92854
1911	34886	92834
1912	34905	92819
1913	34922	92797
1914	34940	92779
1915	34959	92763
1916	34978	92745
1917	34997	92730
1918	35014	92709
1919	35031	92688
1920	35050	92671
1921	35069	92654
1922	35086	92633
1923	35103	92611
1924	35120	92591
1925	35137	92569
1926	35156	92553
1927	35174	92533
1928	35192	92514
1929	35209	92492
1930	35226	92472
1931	35245	92454
1932	35263	92436
1933	35282	92421
1934	35299	92399
1935	35318	92381
1936	35336	92363
1937	35354	92343
1938	35373	92328
1939	35390	92307
1940	35407	92286
1941	35424	92265
1942	35442	92244
1943	35459	92224
1944	35476	92203
1945	35496	92189
1946	35514	92169
1947	35530	92146
1948	35548	92125
1949	35564	92104
1950	35583	92085
1951	35599	92063
1952	35616	92041
1953	35633	92019
1954	35650	91999
1955	35667	91976
1956	35684	91956
1957	35704	91941
1958	35723	91925
1959	35741	91907
1960	35759	91887
1961	35775	91864
1962	35794	91846
1963	35810	91823
1964	35827	91802
1965	35844	91780
1966	35862	91760
1967	35878	91739
1968	35896	91719
1969	35915	91703
1970	35935	91688
1971	35954	91672
1972	35972	91654
1973	35990	91635
1974	36008	91617
1975	36027	91599
1976	36074	91656
1977	36093	91638
1978	36109	91615
1979	36125	91591
1980	36141	91567
1981	36158	91545
1982	36175	91525
1983	36193	91506
1984	36210	91483
1985	36227	91462
1986	36245	91444
1987	36264	91426
1988	36282	91408
1989	36299	91387
1990	36317	91369
1991	36335	91348
1992	36352	91327
1993	36370	91308
1994	36388	91290
1995	36406	91271
1996	36423	91250
1997	36439	91226
1998	36456	91205
1999	36474	91186
2000	36492	91166
2001	36509	91144
2002	36528	91130
2003	36548	91115
2004	36566	91095
2005	36584	91078
2006	36601	91056
2007	36619	91037
2008	36635	91014
2009	36653	90995
2010	36671	90975
2011	36691	90961
2012	36712	90951
2013	36732	90937
2014	36751	90920
2015	36770	90904
2016	36788	90886
2017	36805	90863
2018	36821	90841
2019	36838	90818
2020	36855	90797
2021	36871	90774
2022	36888	90753
2023	36906	90734
2024	36924	90716
2025	36943	90699
2026	36961	90680
2027	36979	90661
2028	37003	90657
2029	37026	90650
2030	37046	90637
2031	37068	90629
2032	37089	90616
2033	37108	90601
2034	37130	90590
2035	37152	90581
2036	37175	90574
2037	37196	90564
2038	37218	90555
2039	37238	90540
2040	37258	90526
2041	37278	90511
2042	37297	90496
2043	37315	90476
2044	37332	90456
2045	37351	90440
2046	37369	90419
2047	37385	90396
2048	37402	90374
2049	37420	90356
2050	37437	90335
2051	37455	90315
2052	37472	90295
2053	37489	90273
2054	37506	90251
2055	37525	90235
2056	37543	90217
2057	37563	90203
2058	37585	90194
2059	37604	90178
2060	37625	90165
2061	37643	90147
2062	37662	90129
2063	37680	90111
2064	37698	90093
2065	37717	90076
2066	37735	90057
2067	37753	90038
2068	37772	90021
2069	37790	90003
2070	37808	89984
2071	37827	89967
2072	37847	89952
2073	37866	89936
2074	37884	89917
2075	37900	89895
2076	37918	89875
2077	37934	89853
2078	37952	89832
2079	37968	89809
2080	37985	89788
2081	38002	89767
2082	38019	89745
2083	38036	89724
2084	38054	89706
2085	38072	89686
2086	38089	89666
2087	38108	89650
2088	38125	89628
2089	38142	89608
2090	38160	89588
2091	38176	89565
2092	38193	89543
2093	38210	89523
2094	38228	89503
2095	38245	89483
2096	38265	89469
2097	38283	89450
2098	38300	89428
2099	38318	89409
2100	38335	89388
2101	38353	89370
2102	38370	89349
2103	38387	89327
2104	38404	89307
2105	38424	89291
2106	38442	89274
2107	38462	89258
2108	38480	89241
2109	38499	89224
2110	38518	89208
2111	38538	89192
2112	38556	89174
2113	38574	89155
2114	38592	89137
2115	38610	89118
2116	38630	89103
2117	38648	89084
2118	38668	89069
2119	38687	89053
2120	38705	89035
2121	38721	89012
2122	38739	88993
2123	38757	88973
2124	38775	88954
2125	38793	88937
2126	38810	88916
2127	38828	88897
2128	38846	88877
2129	38866	88863
2130	38883	88841
2131	38901	88823
2132	38919	88804
2133	38938	88788
2134	38957	88771
2135	38974	88749
2136	38993	88733
2137	39009	88711
2138	39027	88691
2139	39043	88669
2140	39061	88650
2141	39080	88633
2142	39097	88613
2143	39115	88594
2144	39135	88579
2145	39153	88560
2146	39172	88543
2147	39191	88526
2148	39209	88508
2149	39227	88490
2150	39245	88470
2151	39263	88452
2152	39280	88431
2153	39298	88411
2154	39315	88391
2155	39334	88373
2156	39350	88352
2157	39368	88331
2158	39384	88310
2159	39401	88288
2160	39418	88267
2161	39435	88246
2162	39453	88227
2163	39472	88210
2164	39489	88190
2165	39507	88171
2166	39524	88150
2167	39540	88128
2168	39563	88120
2169	39583	88104
2170	39601	88086
2171	39621	88072
2172	39640	88055
2173	39659	88038
2174	39678	88023
2175	39696	88004
2176	39713	87982
2177	39730	87961
2178	39747	87941
2179	39763	87917
2180	39780	87897
2181	39800	87881
2182	39819	87865
2183	39840	87852
2184	39861	87840
2185	39882	87829
2186	39902	87813
2187	39922	87799
2188	39942	87785
2189	39959	87765
2190	39976	87744
2191	39993	87722
2192	40010	87701
2193	40027	87680
2194	40043	87658
2195	40062	87641
2196	40080	87622
2197	40097	87601
2198	40116	87585
2199	40135	87567
2200	40155	87554
2201	40177	87543
2202	40197	87529
2203	40217	87514
2204	40237	87500
2205	40256	87483
2206	40274	87465
2207	40294	87449
2208	40313	87433
2209	40332	87418
2210	40354	87406
2211	40374	87392
2212	40393	87376
2213	40414	87363
2214	40435	87351
2215	40455	87336
2216	40476	87324
2217	40498	87313
2218	40519	87303
2219	40539	87286
2220	40558	87271
2221	40578	87256
2222	40595	87235
2223	40613	87216
2224	40631	87198
2225	40649	87180
2226	40668	87162
2227	40686	87142
2228	40702	87119
2229	40718	87097
2230	40736	87079
2231	40755	87062
2232	40775	87048
2233	40795	87032
2234	40817	87021
2235	40837	87007
2236	40856	86991
2237	40877	86978
2238	40898	86966
2239	40917	86950
2240	40938	86937
2241	40959	86925
2242	40979	86910
2243	40999	86896
2244	41020	86882
2245	41038	86865
2246	41056	86845
2247	41074	86826
2248	41091	86804
2249	41109	86787
2250	41126	86765
2251	41143	86744
2252	41159	86722
2253	41176	86699
2254	41191	86676
2255	41209	86656
2256	41225	86634
2257	41243	86614
2258	41261	86595
2259	41277	86573
2260	41295	86555
2261	41316	86540
2262	41337	86528
2263	41358	86515
2264	41375	86496
2265	41393	86477
2266	41410	86455
2267	41428	86437
2268	41447	86420
2269	41467	86406
2270	41487	86391
2271	41504	86371
2272	41523	86353
2273	41540	86333
2274	41557	86311
2275	41574	86290
2276	41590	86268
2277	41610	86254
2278	41629	86236
2279	41646	86215
2280	41664	86197
2281	41681	86176
2282	41699	86157
2283	41716	86136
2284	41733	86114
2285	41749	86093
2286	41765	86070
2287	41782	86048
2288	41798	86026
2289	41815	86005
2290	41832	85983
2291	41849	85962
2292	41866	85941
2293	41883	85920
2294	41899	85897
2295	41917	85879
2296	41934	85857
2297	41953	85841
2298	41972	85825
2299	41991	85809
2300	42010	85792
2301	42029	85775
2302	42047	85755
2303	42065	85737
2304	42084	85719
2305	42103	85704
2306	42124	85690
2307	42142	85673
2308	42163	85659
2309	42180	85638
2310	42196	85615
2311	42213	85594
2312	42230	85575
2313	42250	85560
2314	42269	85542
2315	42285	85520
2316	42301	85497
2317	42320	85480
2318	42338	85461
2319	42354	85439
2320	42371	85418
2321	42388	85398
2322	42407	85381
2323	42424	85360
2324	42441	85338
2325	42458	85319
2326	42477	85301
2327	42496	85285
2328	42517	85272
2329	42535	85254
2330	42554	85237
2331	42572	85218
2332	42590	85198
2333	42609	85183
2334	42627	85164
2335	42646	85147
2336	42665	85130
2337	42682	85109
2338	42699	85088
2339	42716	85067
2340	42733	85047
2341	42749	85025
2342	42766	85004
2343	42784	84984
2344	42801	84965
2345	42819	84945
2346	42835	84923
2347	42853	84903
2348	42871	84885
2349	42889	84865
2350	42906	84846
2351	42926	84831
2352	42944	84812
2353	42961	84791
2354	42978	84771
2355	42996	84751
2356	43013	84731
2357	43032	84714
2358	43048	84692
2359	43065	84671
2360	43082	84650
2361	43099	84629
2362	43116	84609
2363	43134	84589
2364	43151	84569
2365	43170	84552
2366	43189	84535
2367	43207	84518
2368	43225	84497
2369	43241	84476
2370	43258	84455
2371	43274	84433
2372	43291	84411
2373	43307	84390
2374	43325	84370
2375	43346	84356
2376	43365	84340
2377	43384	84325
2378	43407	84314
2379	43425	84296
2380	43444	84280
2381	43462	84260
2382	43478	84238
2383	43495	84218
2384	43513	84199
2385	43530	84178
2386	43548	84160
2387	43565	84138
2388	43582	84118
2389	43600	84099
2390	43619	84081
2391	43637	84063
2392	43654	84044
2393	43672	84024
2394	43690	84005
2395	43707	83985
2396	43724	83964
2397	43742	83946
2398	43759	83926
2399	43776	83905
2400	43794	83885
2401	43811	83865
2402	43828	83844
2403	43844	83822
2404	43862	83802
2405	43878	83781
2406	43912	83793
2407	43934	83782
2408	43952	83762
2409	43968	83741
2410	43984	83718
2411	44002	83699
2412	44021	83682
2413	44040	83665
2414	44059	83648
2415	44079	83635
2416	44096	83613
2417	44113	83593
2418	44130	83571
2419	44147	83551
2420	44165	83533
2421	44185	83517
2422	44205	83503
2423	44225	83487
2424	44244	83471
2425	44265	83457
2426	44284	83442
2427	44303	83425
2428	44325	83413
2429	44343	83394
2430	44360	83374
2431	44377	83353
2432	44395	83334
2433	44413	83316
2434	44429	83294
2435	44447	83274
2436	44464	83254
2437	44481	83234
2438	44499	83214
2439	44517	83197
2440	44537	83181
2441	44557	83167
2442	44579	83155
2443	44599	83140
2444	44618	83123
2445	44637	83106
2446	44655	83087
2447	44672	83067
2448	44689	83046
2449	44706	83026
2450	44723	83006
2451	44741	82986
2452	44758	82966
2453	44775	82945
2454	44791	82924
2455	44809	82905
2456	44827	82885
2457	44847	82870
2458	44866	82854
2459	44887	82841
2460	44907	82826
2461	44925	82807
2462	44942	82787
2463	44962	82771
2464	44980	82753
2465	45001	82739
2466	45020	82722
2467	45039	82707
2468	45062	82695
2469	45080	82678
2470	45100	82662
2471	45118	82644
2472	45135	82623
2473	45152	82603
2474	45171	82585
2475	45187	82564
2476	45205	82545
2477	45222	82524
2478	45242	82509
2479	45261	82493
2480	45282	82478
2481	45304	82468
2482	45321	82448
2483	45340	82429
2484	45359	82413
2485	45380	82400
2486	45399	82383
2487	45419	82368
2488	45437	82350
2489	45458	82336
2490	45477	82320
2491	45498	82306
2492	45518	82290
2493	45535	82269
2494	45553	82252
2495	45572	82235
2496	45591	82218
2497	45610	82201
2498	45627	82181
2499	45644	82159
2500	45661	82139
2501	45678	82118
2502	45706	82117
2503	45723	82097
2504	45740	82076
2505	45759	82059
2506	45782	82050
2507	45801	82034
2508	45821	82018
2509	45839	82000
2510	45856	81979
2511	45873	81959
2512	45891	81939
2513	45908	81919
2514	45925	81898
2515	45943	81880
2516	45964	81866
2517	45983	81850
2518	46002	81832
2519	46018	81810
2520	46035	81789
2521	46053	81771
2522	46070	81750
2523	46086	81728
2524	46102	81706
2525	46121	81688
2526	46139	81670
2527	46158	81654
2528	46177	81636
2529	46196	81619
2530	46216	81605
2531	46236	81589
2532	46253	81569
2533	46271	81549
2534	46287	81527
2535	46304	81507
2536	46322	81489
2537	46340	81470
2538	46358	81451
2539	46375	81430
2540	46392	81410
2541	46409	81390
2542	46428	81372
2543	46445	81352
2544	46462	81331
2545	46479	81311
2546	46495	81289
2547	46513	81270
2548	46530	81249
2549	46548	81231
2550	46566	81213
2551	46585	81196
2552	46602	81176
2553	46620	81157
2554	46639	81139
2555	46656	81119
2556	46672	81097
2557	46689	81076
2558	46705	81054
2559	46721	81033
2560	46738	81012
2561	46756	80993
2562	46773	80972
2563	46792	80955
2564	46810	80937
2565	46828	80918
2566	46846	80900
2567	46867	80885
2568	46884	80865
2569	46901	80845
2570	46918	80826
2571	46935	80805
2572	46951	80783
2573	46969	80763
2574	46986	80743
2575	47003	80723
2576	47021	80704
2577	47039	80686
2578	47057	80667
2579	47074	80646
2580	47090	80624
2581	47108	80606
2582	47125	80585
2583	47142	80565
2584	47159	80544
2585	47176	80524
2586	47194	80505
2587	47211	80486
2588	47230	80469
2589	47248	80450
2590	47265	80429
2591	47283	80410
2592	47300	80390
2593	47317	80370
2594	47335	80351
2595	47352	80331
2596	47371	80314
2597	47389	80295
2598	47407	80276
2599	47425	80258
2600	47444	80241
2601	47462	80222
2602	47479	80202
2603	47496	80182
2604	47513	80162
2605	47532	80145
2606	47551	80127
2607	47569	80109
2608	47586	80089
2609	47602	80067
2610	47619	80047
2611	47636	80027
2612	47654	80007
2613	47672	79989
2614	47689	79968
2615	47707	79949
2616	47723	79928
2617	47741	79909
2618	47758	79889
2619	47775	79868
2620	47791	79847
2621	47807	79825
2622	47825	79805
2623	47843	79787
2624	47861	79769
2625	47881	79753
2626	47901	79739
2627	47920	79722
2628	47938	79703
2629	47957	79686
2630	47976	79668
2631	47993	79648
2632	48010	79628
2633	48027	79607
2634	48046	79591
2635	48063	79571
2636	48080	79550
2637	48098	79532
2638	48117	79514
2639	48134	79495
2640	48151	79474
2641	48171	79459
2642	48189	79440
2643	48208	79423
2644	48226	79404
2645	48246	79389
2646	48263	79370
2647	48283	79354
2648	48302	79337
2649	48321	79320
2650	48340	79303
2651	48357	79283
2652	48374	79263
2653	48395	79249
2654	48413	79231
2655	48431	79212
2656	48449	79192
2657	48466	79172
2658	48483	79153
2659	48500	79132
2660	48519	79115
2661	48538	79099
2662	48556	79080
2663	48575	79062
2664	48592	79042
2665	48609	79022
2666	48626	79001
2667	48644	78983
2668	48661	78963
2669	48679	78944
2670	48695	78923
2671	48712	78903
2672	48729	78882
2673	48747	78863
2674	48764	78843
2675	48781	78823
2676	48798	78803
2677	48815	78783
2678	48834	78765
2679	48852	78746
2680	48869	78726
2681	48886	78706
2682	48903	78686
2683	48920	78667
2684	48940	78651
2685	48958	78633
2686	48976	78613
2687	48994	78595
2688	49013	78577
2689	49029	78556
2690	49047	78537
2691	49064	78517
2692	49081	78497
2693	49098	78476
2694	49114	78455
2695	49131	78434
2696	49147	78413
2697	49165	78394
2698	49182	78374
2699	49199	78355
2700	49216	78334
2701	49233	78314
2702	49251	78295
2703	49268	78276
2704	49286	78257
2705	49303	78236
2706	49320	78216
2707	49338	78197
2708	49355	78178
2709	49373	78159
2710	49390	78138
2711	49407	78119
2712	49425	78100
2713	49445	78085
2714	49463	78066
2715	49481	78047
2716	49499	78030
2717	49518	78012
2718	49535	77993
2719	49553	77973
2720	49569	77952
2721	49586	77932
2722	49603	77912
2723	49621	77893
2724	49639	77874
2725	49656	77855
2726	49673	77834
2727	49690	77814
2728	49707	77795
2729	49724	77774
2730	49741	77754
2731	49758	77734
2732	49776	77715
2733	49793	77695
2734	49812	77677
2735	49830	77660
2736	49849	77643
2737	49867	77623
2738	49883	77603
2739	49927	77624
2740	49948	77611
2741	49965	77589
2742	49980	77567
2743	49996	77546
2744	50013	77525
2745	50030	77505
2746	50046	77483
2747	50062	77461
2748	50079	77441
2749	50095	77420
2750	50112	77400
2751	50128	77378
2752	50146	77359
2753	50163	77339
2754	50180	77319
2755	50198	77300
2756	50215	77281
2757	50232	77261
2758	50251	77244
2759	50271	77228
2760	50288	77209
2761	50307	77192
2762	50327	77175
2763	50347	77160
2764	50367	77145
2765	50386	77128
2766	50405	77110
2767	50423	77093
2768	50441	77074
2769	50463	77061
2770	50482	77044
2771	50502	77028
2772	50520	77010
2773	50538	76991
2774	50555	76971
2775	50572	76952
2776	50590	76932
2777	50606	76912
2778	50623	76891
2779	50641	76872
2780	50658	76853
2781	50675	76832
2782	50693	76814
2783	50712	76797
2784	50728	76776
2785	50745	76755
2786	50762	76735
2787	50781	76718
2788	50799	76699
2789	50817	76681
2790	50835	76662
2791	50855	76647
2792	50873	76629
2793	50889	76608
2794	50908	76590
2795	50926	76571
2796	50943	76551
2797	50960	76531
2798	50980	76515
2799	50999	76499
2800	51018	76481
2801	51035	76462
2802	51054	76444
2803	51072	76426
2804	51090	76408
2805	51107	76388
2806	51126	76370
2807	51143	76350
2808	51161	76332
2809	51178	76313
2810	51197	76295
2811	51214	76275
2812	51234	76260
2813	51255	76245
2814	51273	76227
2815	51292	76209
2816	51309	76189
2817	51329	76175
2818	51355	76167
2819	51374	76150
2820	51395	76136
2821	51417	76124
2822	51435	76105
2823	51454	76088
2824	51474	76073
2825	51495	76058
2826	51519	76049
2827	51542	76037
2828	51562	76022
2829	51582	76006
2830	51603	75993
2831	51624	75978
2832	51645	75964
2833	51666	75950
2834	51689	75939
2835	51709	75923
2836	51729	75907
2837	51750	75893
2838	51771	75879
2839	51791	75863
2840	51812	75848
2841	51834	75836
2842	51854	75820
2843	51874	75805
2844	51895	75791
2845	51917	75778
2846	51937	75762
2847	51957	75746
2848	51977	75731
2849	51999	75717
2850	52019	75702
2851	52039	75687
2852	52059	75671
2853	52080	75657
2854	52101	75643
2855	52121	75626
2856	52141	75611
2857	52162	75597
2858	52181	75580
2859	52201	75564
2860	52221	75549
2861	52242	75533
2862	52259	75514
2863	52276	75494
2864	52297	75480
2865	52315	75461
2866	52332	75441
2867	52349	75421
2868	52367	75402
2869	52383	75381
2870	52400	75361
2871	52418	75341
2872	52436	75323
2873	52454	75304
2874	52471	75284
2875	52488	75264
2876	52506	75246
2877	52523	75226
2878	52539	75205
2879	52556	75185
2880	52574	75166
2881	52590	75145
2882	52607	75124
2883	52624	75104
2884	52641	75084
2885	52658	75064
2886	52675	75044
2887	52691	75022
2888	52707	75002
2889	52727	74985
2890	52746	74969
2891	52764	74950
2892	52783	74932
2893	52800	74913
2894	52818	74894
2895	52834	74873
2896	52851	74852
2897	52869	74834
2898	52887	74816
2899	52905	74797
2900	52924	74780
2901	52943	74762
2902	52961	74744
2903	52983	74731
2904	53003	74715
2905	53019	74694
2906	53037	74675
2907	53053	74654
2908	53070	74634
2909	53088	74615
2910	53104	74595
2911	53122	74575
2912	53139	74555
2913	53155	74535
2914	53173	74515
2915	53191	74497
2916	53208	74477
2917	53225	74457
2918	53244	74440
2919	53263	74422
2920	53280	74403
2921	53298	74384
2922	53315	74364
2923	53332	74343
2924	53349	74324
2925	53366	74305
2926	53384	74286
2927	53403	74268
2928	53422	74251
2929	53441	74234
2930	53460	74216
2931	53477	74196
2932	53494	74176
2933	53510	74156
2934	53527	74136
2935	53544	74116
2936	53561	74096
2937	53579	74077
2938	53597	74058
2939	53614	74039
2940	53631	74019
2941	53648	73999
2942	53665	73979
2943	53682	73959
2944	53699	73939
2945	53716	73919
2946	53733	73899
2947	53751	73880
2948	53770	73863
2949	53790	73847
2950	53809	73830
2951	53830	73816
2952	53852	73803
2953	53871	73785
2954	53888	73766
2955	53905	73746
2956	53922	73726
2957	53939	73706
2958	53958	73688
2959	53975	73669
2960	53994	73651
2961	54016	73638
2962	54032	73617
2963	54050	73598
2964	54066	73577
2965	54083	73557
2966	54100	73537
2967	54117	73517
2968	54134	73498
2969	54151	73478
2970	54169	73460
2971	54187	73441
2972	54205	73422
2973	54224	73405
2974	54243	73387
2975	54262	73370
2976	54282	73355
2977	54301	73337
2978	54318	73317
2979	54336	73298
2980	54355	73282
2981	54378	73270
2982	54399	73256
2983	54421	73242
2984	54438	73223
2985	54457	73205
2986	54474	73186
2987	54492	73167
2988	54510	73148
2989	54528	73130
2990	54547	73112
2991	54566	73095
2992	54585	73078
2993	54602	73059
2994	54620	73039
2995	54639	73022
2996	54659	73006
2997	54678	72989
2998	54699	72974
2999	54718	72958
3000	54736	72939
3001	54753	72919
3002	54769	72898
3003	54787	72879
3004	54805	72860
3005	54822	72840
3006	54840	72822
3007	54857	72802
3008	54874	72783
3009	54892	72763
3010	54909	72744
3011	54925	72723
3012	54943	72704
3013	54964	72690
3014	54983	72673
3015	55000	72653
3016	55017	72633
3017	55034	72612
3018	55050	72592
3019	55067	72572
3020	55084	72552
3021	55101	72533
3022	55118	72512
3023	55135	72492
3024	55152	72473
3025	55171	72455
3026	55187	72435
3027	55208	72420
3028	55228	72404
3029	55247	72387
3030	55266	72370
3031	55284	72351
3032	55303	72333
3033	55320	72314
3034	55337	72294
3035	55354	72274
3036	55374	72258
3037	55392	72240
3038	55410	72221
3039	55427	72201
3040	55444	72181
3041	55460	72161
3042	55478	72142
3043	55495	72122
3044	55514	72105
3045	55531	72085
3046	55548	72065
3047	55565	72045
3048	55583	72026
3049	55600	72006
3050	55617	71987
3051	55633	71966
3052	55650	71946
3053	55668	71927
3054	55686	71909
3055	55708	71895
3056	55728	71879
3057	55749	71865
3058	55768	71847
3059	55786	71829
3060	55804	71811
3061	55822	71792
3062	55840	71773
3063	55859	71756
3064	55879	71740
3065	55899	71724
3066	55918	71707
3067	55937	71690
3068	55954	71670
3069	55972	71651
3070	55989	71632
3071	56006	71612
3072	56023	71592
3073	56040	71572
3074	56058	71553
3075	56076	71536
3076	56096	71519
3077	56116	71503
3078	56138	71489
3079	56158	71474
3080	56177	71457
3081	56194	71437
3082	56212	71419
3083	56230	71400
3084	56247	71380
3085	56266	71362
3086	56285	71345
3087	56304	71328
3088	56325	71314
3089	56343	71295
3090	56363	71279
3091	56382	71261
3092	56400	71244
3093	56420	71227
3094	56436	71207
3095	56454	71187
3096	56471	71167
3097	56487	71147
3098	56504	71127
3099	56521	71107
3100	56538	71088
3101	56557	71071
3102	56579	71057
3103	56598	71039
3104	56617	71023
3105	56639	71008
3106	56656	70989
3107	56674	70971
3108	56693	70953
3109	56712	70936
3110	56733	70921
3111	56753	70905
3112	56771	70886
3113	56789	70867
3114	56805	70847
3115	56822	70827
3116	56839	70808
3117	56858	70790
3118	56876	70772
3119	56893	70752
3120	56910	70732
3121	56927	70713
3122	56945	70694
3123	56962	70674
3124	56980	70655
3125	56999	70638
3126	57017	70619
3127	57035	70601
3128	57051	70580
3129	57069	70561
3130	57086	70542
3131	57103	70522
3132	57120	70503
3133	57140	70486
3134	57157	70466
3135	57174	70447
3136	57191	70427
3137	57208	70408
3138	57225	70387
3139	57244	70370
3140	57263	70353
3141	57280	70334
3142	57298	70314
3143	57314	70294
3144	57333	70276
3145	57352	70259
3146	57370	70241
3147	57388	70222
3148	57407	70204
3149	57425	70187
3150	57447	70172
3151	57465	70154
3152	57482	70135
3153	57500	70115
3154	57517	70096
3155	57534	70077
3156	57552	70058
3157	57570	70039
3158	57586	70018
3159	57603	69999
3160	57619	69978
3161	57636	69958
3162	57654	69940
3163	57672	69921
3164	57688	69901
3165	57707	69883
3166	57725	69864
3167	57742	69845
3168	57759	69825
3169	57776	69806
3170	57794	69786
3171	57810	69766
3172	57830	69750
3173	57855	69740
3174	57875	69724
3175	57893	69705
3176	57911	69686
3177	57928	69666
3178	57947	69650
3179	57965	69630
3180	57982	69612
3181	57998	69591
3182	58015	69571
3183	58032	69551
3184	58049	69531
3185	58066	69512
3186	58084	69493
3187	58104	69476
3188	58122	69458
3189	58138	69438
3190	58156	69419
3191	58173	69400
3192	58191	69381
3193	58210	69363
3194	58228	69345
3195	58245	69325
3196	58263	69307
3197	58281	69289
3198	58298	69269
3199	58317	69252
3200	58337	69235
3201	58354	69216
3202	58372	69197
3203	58390	69179
3204	58408	69160
3205	58425	69141
3206	58442	69121
3207	58459	69101
3208	58477	69083
3209	58494	69064
3210	58512	69044
3211	58530	69026
3212	58550	69010
3213	58571	68995
3214	58593	68982
3215	58610	68961
3216	58629	68944
3217	58652	68932
3218	58672	68916
3219	58694	68902
3220	58715	68886
3221	58734	68870
